DB	ID	Symbol	Qualifier	GO ID	GO Name	Aspect	Evidence	Reference	With	Taxon	Date	Source	Splice
UniProtKB	P35991	Btk	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000308176	10090	20140315	Ensembl	-
UniProtKB	P36544	CHRNA7	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000045255	9606	20140315	Ensembl	-
UniProtKB	P36894	BMPR1A	colocalizes_with	GO:0005901	caveola	Component	IMP	PMID:15657086	-	9606	20090617	BHF-UCL	-
UniProtKB	P36895	Bmpr1a	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000361107	10090	20140315	Ensembl	-
UniProtKB	P36940	Faslg	-	GO:0005901	caveola	Component	IDA	PMID:15541714	-	10116	20061108	RGD	-
UniProtKB	P36940	Faslg	-	GO:0045121	membrane raft	Component	IDA	PMID:17518537	-	10116	20080226	RGD	-
UniProtKB	P37173	TGFBR2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000035501	9606	20140315	Ensembl	-
UniProtKB	P37173	TGFBR2	-	GO:0005901	caveola	Component	IDA	PMID:17878231	-	9606	20090611	BHF-UCL	-
UniProtKB	P37173	TGFBR2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000035501	9606	20140315	Ensembl	-
UniProtKB	P38234	RFS1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0370	559292	20140315	UniProt	-
UniProtKB	P38234	RFS1	colocalizes_with	GO:0045121	membrane raft	Component	IDA	PMID:19064668	-	559292	20090109	SGD	-
UniProtKB	P38266	AIM3	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0370	559292	20140315	UniProt	-
UniProtKB	P38266	AIM3	colocalizes_with	GO:0045121	membrane raft	Component	IDA	PMID:15561700	-	559292	20050111	SGD	-
UniProtKB	P38438	Tgfbr2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000351905	10116	20140315	Ensembl	-
UniProtKB	P38438	Tgfbr2	-	GO:0005901	caveola	Component	IDA	PMID:17878231	-	10116	20120306	MGI	-
UniProtKB	P38438	Tgfbr2	-	GO:0045121	membrane raft	Component	IDA	PMID:17878231	-	10116	20120306	MGI	-
UniProtKB	P39429	Traf2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000008253	10090	20140315	Ensembl	-
UniProtKB	P39429	Traf2	-	GO:0045121	membrane raft	Component	IDA	PMID:18007661	-	10090	20131206	MGI	-
UniProtKB	P40242	-	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9946	20120405	UniProt	-
UniProtKB	P40243	-	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9946	20120405	UniProt	-
UniProtKB	P40244	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	452646	20120405	UniProt	-
UniProtKB	P40245	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9505	20120405	UniProt	-
UniProtKB	P40246	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9509	20120405	UniProt	-
UniProtKB	P40247	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9483	20120405	UniProt	-
UniProtKB	P40248	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9523	20120405	UniProt	-
UniProtKB	P40249	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9515	20120405	UniProt	-
UniProtKB	P40251	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	33548	20120405	UniProt	-
UniProtKB	P40252	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9595	20120405	UniProt	-
UniProtKB	P40255	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9561	20120405	UniProt	-
UniProtKB	P40256	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9600	20120405	UniProt	-
UniProtKB	P40257	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	54180	20120405	UniProt	-
UniProtKB	P40258	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9521	20120405	UniProt	-
UniProtKB	P40293	CD79A	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000003469	9913	20140315	Ensembl	-
UniProtKB	P40293	CD79A	-	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P11911	9913	20070802	UniProt	-
UniProtKB	P40485	SLM1	colocalizes_with	GO:0045121	membrane raft	Component	IDA	PMID:19064668	-	559292	20090109	SGD	-
UniProtKB	P41047	Faslg	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000003998	10090	20140315	Ensembl	-
UniProtKB	P41047	Faslg	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000003998	10090	20140315	Ensembl	-
UniProtKB	P41143	OPRD1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000014084	9606	20140315	Ensembl	-
UniProtKB	P41233	Abca1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363868	10090	20140315	Ensembl	-
UniProtKB	P41240	CSK	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000026358	9606	20140315	Ensembl	-
UniProtKB	P41241	Csk	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000026358	10090	20140315	Ensembl	-
UniProtKB	P41350	Cav1	-	GO:0005901	caveola	Component	ISS	GO_REF:0000024	UniProtKB:Q03135	10116	20041006	UniProt	-
UniProtKB	P41350	Cav1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0035	10116	20140315	UniProt	-
UniProtKB	P41350	Cav1	-	GO:0005901	caveola	Component	TAS	PMID:12388423	-	10116	20060424	RGD	-
UniProtKB	P41350	Cav1	-	GO:0005901	caveola	Component	IDA	PMID:16419038	-	10116	20070424	RGD	-
UniProtKB	P41350	Cav1	-	GO:0005901	caveola	Component	IDA	PMID:16480946	-	10116	20070306	RGD	-
UniProtKB	P41350	Cav1	-	GO:0005901	caveola	Component	IDA	PMID:18054955	-	10116	20120723	MGI	-
UniProtKB	P41350	Cav1	-	GO:0005901	caveola	Component	IDA	PMID:19931615	-	10116	20120925	UniProt	-
UniProtKB	P41350	Cav1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0370	10116	20140315	UniProt	-
UniProtKB	P41350	Cav1	-	GO:0045121	membrane raft	Component	IDA	PMID:17157995	-	10116	20070524	RGD	-
UniProtKB	P41350	Cav1	-	GO:0045121	membrane raft	Component	IDA	PMID:18162583	-	10116	20090716	BHF-UCL	-
UniProtKB	P41586	ADCYAP1R1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000016175	9606	20140315	Ensembl	-
UniProtKB	P42226	STAT6	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000034983	9606	20140315	Ensembl	-
UniProtKB	P42683	LCK	-	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P06239	9031	20051130	UniProt	-
UniProtKB	P43076	PHR1	-	GO:0045121	membrane raft	Component	IDA	PMID:21601645	-	237561	20110530	CGD	-
UniProtKB	P43146	DCC	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000063072	9606	20140315	Ensembl	-
UniProtKB	P43403	ZAP70	colocalizes_with	GO:0045121	membrane raft	Component	IDA	PMID:12150984	-	9606	20140122	BHF-UCL	-
UniProtKB	P45478	PPT1	-	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P50897	9913	20070126	AgBase	-
UniProtKB	P45478	PPT1	-	GO:0045121	membrane raft	Component	ISS	PMID:8895569	UniProtKB:P50897	9913	20060925	UniProt	-
UniProtKB	P45479	Ppt1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000394863	10116	20140315	Ensembl	-
UniProtKB	P45479	Ppt1	-	GO:0045121	membrane raft	Component	ISS	PMID:8895569	UniProtKB:P50897	10116	20060925	UniProt	-
UniProtKB	P47824	P2rx1	-	GO:0045121	membrane raft	Component	IDA	PMID:16006561	-	10116	20061018	RGD	-
UniProtKB	P47852	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9872	20120405	UniProt	-
UniProtKB	P47987	Pllp	-	GO:0045121	membrane raft	Component	IDA	PMID:12871592	-	10116	20050706	RGD	-
UniProtKB	P48023	FASLG	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000003998	9606	20140315	Ensembl	-
UniProtKB	P48023	FASLG	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000003998	9606	20140315	Ensembl	-
UniProtKB	P48094	TNF	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000025263	9544	20140315	Ensembl	-
UniProtKB	P48094	TNF	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000398698	9544	20140315	Ensembl	-
UniProtKB	P48302	Ednrb	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000014747	10090	20140315	Ensembl	-
UniProtKB	P48303	S1pr1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0370	10116	20140315	UniProt	-
UniProtKB	P48765	SLC8A1	-	GO:0005901	caveola	Component	IDA	PMID:12502561	-	9913	20120801	BHF-UCL	-
UniProtKB	P48794	Spam1	-	GO:0045121	membrane raft	Component	IDA	PMID:19144954	-	10090	20110404	MGI	-
UniProtKB	P48995	TRPC1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000057640	9606	20140315	Ensembl	-
UniProtKB	P49134	Itgb1	-	GO:0045121	membrane raft	Component	IDA	PMID:17157995	-	10116	20070524	RGD	-
UniProtKB	P49134	Itgb1	-	GO:0045121	membrane raft	Component	IDA	PMID:19118221	-	10116	20100601	RGD	-
UniProtKB	P49582	Chrna7	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000045255	10090	20140315	Ensembl	-
UniProtKB	P49654	P2rx3	-	GO:0045121	membrane raft	Component	IDA	PMID:15139024	-	10116	20071008	RGD	-
UniProtKB	P49768	PSEN1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000012495	9606	20140315	Ensembl	-
UniProtKB	P49768	PSEN1	-	GO:0045121	membrane raft	Component	IBA	GO_REF:0000033	PANTHER:PTN000024431	9606	20100623	RefGenome	-
UniProtKB	P49769	Psen1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000012495	10090	20140315	Ensembl	-
UniProtKB	P49769	Psen1	-	GO:0045121	membrane raft	Component	IBA	GO_REF:0000033	PANTHER:PTN000024431	10090	20100623	RefGenome	-
UniProtKB	P49810	PSEN2	-	GO:0045121	membrane raft	Component	IBA	GO_REF:0000033	PANTHER:PTN000024431	9606	20100623	RefGenome	-
UniProtKB	P49815	TSC2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000016221	9606	20140315	Ensembl	-
UniProtKB	P49815	TSC2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000016221	9606	20140315	Ensembl	-
UniProtKB	P49816	Tsc2	-	GO:0005901	caveola	Component	IDA	PMID:15093748	-	10116	20060804	RGD	-
UniProtKB	P49816	Tsc2	-	GO:0045121	membrane raft	Component	IDA	PMID:15093748	-	10116	20060804	RGD	-
UniProtKB	P49817	Cav1	-	GO:0005901	caveola	Component	ISS	GO_REF:0000024	UniProtKB:Q03135	10090	20041006	UniProt	-
UniProtKB	P49817	Cav1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0035	10090	20140315	UniProt	-
UniProtKB	P49817	Cav1	-	GO:0005901	caveola	Component	TAS	PMID:10373486	-	10090	20010903	MGI	-
UniProtKB	P49817	Cav1	-	GO:0005901	caveola	Component	IDA	PMID:11884617	-	10090	20060726	MGI	-
UniProtKB	P49817	Cav1	-	GO:0005901	caveola	Component	IDA	PMID:12388746	-	10090	20080326	MGI	-
UniProtKB	P49817	Cav1	-	GO:0005901	caveola	Component	IDA	PMID:16513830	-	10090	20091117	MGI	-
UniProtKB	P49817	Cav1	-	GO:0005901	caveola	Component	IDA	PMID:18054955	-	10090	20120723	MGI	-
UniProtKB	P49817	Cav1	-	GO:0005901	caveola	Component	IDA	PMID:9008709	-	10090	20070326	MGI	-
UniProtKB	P49817	Cav1	-	GO:0005901	caveola	Component	IDA	PMID:9148942	-	10090	20060726	MGI	-
UniProtKB	P49817	Cav1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000339191	10090	20140315	Ensembl	-
UniProtKB	P49817	Cav1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0370	10090	20140315	UniProt	-
UniProtKB	P49817	Cav1	-	GO:0045121	membrane raft	Component	IDA	PMID:10197531	-	10090	20110203	MGI	-
UniProtKB	P49817	Cav1	-	GO:0045121	membrane raft	Component	IDA	PMID:10787428	-	10090	20110112	MGI	-
UniProtKB	P49817	Cav1	-	GO:0045121	membrane raft	Component	IDA	PMID:11784086	-	10090	20110208	MGI	-
UniProtKB	P49817	Cav1	-	GO:0045121	membrane raft	Component	IDA	PMID:12138167	-	10090	20070327	MGI	-
UniProtKB	P49817	Cav1	-	GO:0045121	membrane raft	Component	IDA	PMID:12388596	-	10090	20031031	MGI	-
UniProtKB	P49817	Cav1	-	GO:0045121	membrane raft	Component	IDA	PMID:12388746	-	10090	20070809	MGI	-
UniProtKB	P49817	Cav1	-	GO:0045121	membrane raft	Component	IDA	PMID:12927782	-	10090	20031010	MGI	-
UniProtKB	P49817	Cav1	-	GO:0045121	membrane raft	Component	IDA	PMID:17416589	-	10090	20070806	MGI	-
UniProtKB	P49841	GSK3B	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000003867	9606	20140315	Ensembl	-
UniProtKB	P49927	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9823	20120405	UniProt	-
UniProtKB	P50128	HTR2A	-	GO:0005901	caveola	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0035	9544	20140315	UniProt	-
UniProtKB	P50129	HTR2A	-	GO:0005901	caveola	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0035	9823	20140315	UniProt	-
UniProtKB	P50545	Hck	-	GO:0005901	caveola	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0035	10116	20140315	UniProt	-
UniProtKB	P50638	KCNA5	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000252321	9986	20140315	Ensembl	-
UniProtKB	P50897	PPT1	-	GO:0045121	membrane raft	Component	IDA	PMID:15929065	-	9606	20060925	UniProt	-
UniProtKB	P50993	ATP1A2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000054947	9606	20140315	Ensembl	-
UniProtKB	P51435	TNF	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000025263	10141	20140315	Ensembl	-
UniProtKB	P51435	TNF	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000398698	10141	20140315	Ensembl	-
UniProtKB	P51446	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9510	20120405	UniProt	-
UniProtKB	P51575	P2RX1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000024068	9606	20140315	Ensembl	-
UniProtKB	P51576	P2rx1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000024068	10090	20140315	Ensembl	-
UniProtKB	P51636	CAV2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0035	9606	20140315	UniProt	-
UniProtKB	P51636	CAV2	-	GO:0005901	caveola	Component	IDA	PMID:15703204	-	9606	20090715	BHF-UCL	-
UniProtKB	P51636	CAV2	-	GO:0005901	caveola	Component	IDA	PMID:18081315	-	9606	20090730	BHF-UCL	-
UniProtKB	P51636	CAV2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000008722	9606	20140315	Ensembl	-
UniProtKB	P51636	CAV2	-	GO:0045121	membrane raft	Component	IDA	PMID:11294831	-	9606	20051102	HGNC	-
UniProtKB	P51637	Cav3	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000007601	10090	20140315	Ensembl	-
UniProtKB	P51637	Cav3	-	GO:0005901	caveola	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0035	10090	20140315	UniProt	-
UniProtKB	P51637	Cav3	-	GO:0005901	caveola	Component	IDA	PMID:12138167	-	10090	20070327	MGI	-
UniProtKB	P51637	Cav3	-	GO:0005901	caveola	Component	IDA	PMID:15155732	-	10090	20070327	MGI	-
UniProtKB	P51637	Cav3	-	GO:0005901	caveola	Component	IDA	PMID:16648270	-	10090	20061212	MGI	-
UniProtKB	P51637	Cav3	-	GO:0005901	caveola	Component	IDA	PMID:21084288	-	10090	20120724	MGI	-
UniProtKB	P51637	Cav3	-	GO:0005901	caveola	Component	IDA	PMID:21084288	-	10090	20120801	BHF-UCL	-
UniProtKB	P51637	Cav3	-	GO:0005901	caveola	Component	IDA	PMID:9008709	-	10090	20070326	MGI	-
UniProtKB	P51637	Cav3	-	GO:0045121	membrane raft	Component	IDA	PMID:11259414	-	10090	20070326	MGI	-
UniProtKB	P51638	Cav3	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000074922	10116	20140315	Ensembl	-
UniProtKB	P51638	Cav3	-	GO:0005901	caveola	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0035	10116	20140315	UniProt	-
UniProtKB	P51638	Cav3	-	GO:0005901	caveola	Component	IDA	PMID:11884374	-	10116	20080606	BHF-UCL	-
UniProtKB	P51638	Cav3	-	GO:0005901	caveola	Component	IDA	PMID:16135403	-	10116	20070207	RGD	-
UniProtKB	P51638	Cav3	-	GO:0005901	caveola	Component	IDA	PMID:16480946	-	10116	20070306	RGD	-
UniProtKB	P51638	Cav3	-	GO:0005901	caveola	Component	IDA	PMID:16497156	-	10116	20070207	RGD	-
UniProtKB	P51638	Cav3	-	GO:0005901	caveola	Component	IDA	PMID:16624992	-	10116	20090126	RGD	-
UniProtKB	P51638	Cav3	-	GO:0005901	caveola	Component	IDA	PMID:17982011	-	10116	20120723	MGI	-
UniProtKB	P51638	Cav3	-	GO:0005901	caveola	Component	IDA	PMID:18054955	-	10116	20120723	MGI	-
UniProtKB	P51638	Cav3	-	GO:0005901	caveola	Component	IDA	PMID:9925767	-	10116	20070326	MGI	-
UniProtKB	P51638	Cav3	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000074922	10116	20140315	Ensembl	-
UniProtKB	P51638	Cav3	colocalizes_with	GO:0005901	caveola	Component	IDA	PMID:16479074	-	10116	20070306	RGD	-
UniProtKB	P51638	Cav3	colocalizes_with	GO:0005901	caveola	Component	IDA	PMID:16497156	-	10116	20091231	RGD	-
UniProtKB	P51742	TNF	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000025263	9615	20140315	Ensembl	-
UniProtKB	P51742	TNF	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000398698	9615	20140315	Ensembl	-
UniProtKB	P51780	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9337	20120405	UniProt	-
UniProtKB	P51867	FAS	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000347979	9913	20140315	Ensembl	-
UniProtKB	P52113	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9925	20120405	UniProt	-
UniProtKB	P52114	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9669	20120405	UniProt	-
UniProtKB	P52166	sel-12	-	GO:0045121	membrane raft	Component	IBA	GO_REF:0000033	PANTHER:PTN000024431	6239	20100623	RefGenome	-
UniProtKB	P52633	Stat6	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000034983	10090	20140315	Ensembl	-
UniProtKB	P52795	Efnb1	-	GO:0045121	membrane raft	Component	IDA	PMID:10197531	-	10090	20050310	MGI	-
UniProtKB	P52803	EFNA5	-	GO:0005901	caveola	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0035	9606	20140315	UniProt	-
UniProtKB	P53278	YGR130C	colocalizes_with	GO:0045121	membrane raft	Component	IDA	PMID:19064668	-	559292	20090109	SGD	-
UniProtKB	P53279	FHN1	colocalizes_with	GO:0045121	membrane raft	Component	IDA	PMID:19064668	-	559292	20090109	SGD	-
UniProtKB	P53885	MDG1	colocalizes_with	GO:0045121	membrane raft	Component	IDA	PMID:19064668	-	559292	20090109	SGD	-
UniProtKB	P54003	SUR7	-	GO:0045121	membrane raft	Component	IDA	PMID:15536122	-	559292	20041215	SGD	-
UniProtKB	P54116	Stom	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000286713	10090	20140315	Ensembl	-
UniProtKB	P54116	Stom	-	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P27105	10090	20061114	UniProt	-
UniProtKB	P54310	Lipe	-	GO:0005901	caveola	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0035	10090	20140315	UniProt	-
UniProtKB	P54310	Lipe	-	GO:0005901	caveola	Component	ISS	PMID:17026959	UniProtKB:Q6NZI2	10090	20070405	UniProt	-
UniProtKB	P54709	ATP1B3	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000015475	9606	20140315	Ensembl	-
UniProtKB	P54762	EPHB1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000035129	9606	20140315	Ensembl	-
UniProtKB	P55245	EGFR	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000275493	9544	20140315	Ensembl	-
UniProtKB	P55290	CDH13	-	GO:0005901	caveola	Component	IDA	PMID:9650591	-	9606	20071114	BHF-UCL	-
UniProtKB	P55291	CDH15	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000034443	9606	20140315	Ensembl	-
UniProtKB	P56199	ITGA1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000016353	9606	20140315	Ensembl	-
UniProtKB	P56373	P2RX3	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000031629	9606	20140315	Ensembl	-
UniProtKB	P56488	F2R	-	GO:0005901	caveola	Component	ISS	GO_REF:0000024	UniProtKB:P25116	9557	20120320	UniProt	-
UniProtKB	P56539	CAV3	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000074922	9606	20140315	Ensembl	-
UniProtKB	P56539	CAV3	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000007601	9606	20140315	Ensembl	-
UniProtKB	P56539	CAV3	-	GO:0005901	caveola	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0035	9606	20140315	UniProt	-
UniProtKB	P56539	CAV3	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000074922	9606	20140315	Ensembl	-
UniProtKB	P56539	CAV3	-	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P51637	9606	20120801	BHF-UCL	-
UniProtKB	P56700	Rgs16	-	GO:0045121	membrane raft	Component	IDA	PMID:12642593	-	10116	20070412	RGD	-
UniProtKB	P56726	Smo	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000249373	10090	20140315	Ensembl	-
UniProtKB	P58195	Plscr1	-	GO:0045121	membrane raft	Component	IDA	PMID:18579528	-	10116	20110811	UniProt	-
UniProtKB	P60881	Snap25	-	GO:0045121	membrane raft	Component	IDA	PMID:15769746	-	10116	20060914	RGD	-
UniProtKB	P60903	S100A10	colocalizes_with	GO:0045121	membrane raft	Component	IDA	PMID:14699089	-	9606	20130912	UniProt	-
UniProtKB	P61761	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	36226	20120405	UniProt	-
UniProtKB	P61762	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	36227	20120405	UniProt	-
UniProtKB	P61766	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9580	20120405	UniProt	-
UniProtKB	P61767	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9590	20120405	UniProt	-
UniProtKB	P61768	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9598	20120405	UniProt	-
UniProtKB	P63039	Hspd1	-	GO:0045121	membrane raft	Component	IDA	PMID:15948182	-	10116	20070504	RGD	-
UniProtKB	P63085	Mapk1	-	GO:0005901	caveola	Component	TAS	PMID:19565474	-	10090	20111206	UniProt	-
UniProtKB	P63086	Mapk1	-	GO:0005901	caveola	Component	TAS	PMID:19565474	-	10116	20111206	UniProt	-
UniProtKB	P63095	Gnas	-	GO:0045121	membrane raft	Component	IDA	PMID:19996298	-	10116	20111104	RGD	-
UniProtKB	P67986	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9864	20120405	UniProt	-
UniProtKB	P67987	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9860	20120405	UniProt	-
UniProtKB	P67988	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	9534	20120405	UniProt	-
