Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q7Z2W7	TRPM8_HUMAN	reviewed	Transient receptor potential cation channel subfamily M member 8 (Long transient receptor potential channel 6) (LTrpC-6) (LTrpC6) (Transient receptor potential p8) (Trp-p8)	TRPM8 LTRPC6 TRPP8	Homo sapiens (Human)	1104
Q8R455	TRPM8_RAT	reviewed	Transient receptor potential cation channel subfamily M member 8 (Cold menthol receptor 1)	Trpm8 Cmr1	Rattus norvegicus (Rat)	1104
Q8R4D5	TRPM8_MOUSE	reviewed	Transient receptor potential cation channel subfamily M member 8 (Long transient receptor potential channel 6) (LTrpC-6) (LTrpC6) (Transient receptor potential p8) (Trp-p8)	Trpm8 Ltrpc6 Trpp8	Mus musculus (Mouse)	1104
O08722	UNC5B_RAT	reviewed	Netrin receptor UNC5B (Protein unc-5 homolog 2) (Protein unc-5 homolog B)	Unc5b Unc5h2	Rattus norvegicus (Rat)	945
P35968	VGFR2_HUMAN	reviewed	Vascular endothelial growth factor receptor 2 (VEGFR-2) (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor) (KDR) (Protein-tyrosine kinase receptor flk-1) (CD antigen CD309)	KDR FLK1 VEGFR2	Homo sapiens (Human)	1356
D3DTJ7	D3DTJ7_HUMAN	unreviewed	P2X purinoceptor	P2RX1 hCG_33199	Homo sapiens (Human)	186
E9PC45	E9PC45_HUMAN	unreviewed	Platelet glycoprotein 4 (Fragment)	CD36	Homo sapiens (Human)	93
B2RA23	B2RA23_HUMAN	unreviewed	HCG1642166, isoform CRA_b (cDNA, FLJ94663, Homo sapiens potassium voltage-gated channel, shaker-relatedsubfamily, member 3 (KCNA3), mRNA)	hCG_1642166	Homo sapiens (Human)	523
Q9NYN7	Q9NYN7_HUMAN	unreviewed	Transporter (Fragment)	5HTT SLC6A4	Homo sapiens (Human)	73
B4E1S6	B4E1S6_HUMAN	unreviewed	Syndecan	SDC4 hCG_38363	Homo sapiens (Human)	126
B4DMC9	B4DMC9_HUMAN	unreviewed	cDNA FLJ50990, highly similar to Gap junction alpha-1 protein (cDNA, FLJ79058, highly similar to Gap junction alpha-1 protein)		Homo sapiens (Human)	283
A4D1B1	A4D1B1_HUMAN	unreviewed	CD36 antigen (Collagen type I receptor, thrombospondin receptor) (CD36 antigen (Collagen type I receptor, thrombospondin receptor), isoform CRA_a) (cDNA, FLJ93369, highly similar to Homo sapiens CD36 antigen (collagen type I receptor, thrombospondinreceptor) (CD36), mRNA)	CD36 hCG_17062 tcag7.257	Homo sapiens (Human)	472
B3KTB2	B3KTB2_HUMAN	unreviewed	Ephrin type-B receptor 1 (cDNA FLJ37986 fis, clone CTONG2011188, highly similar to Ephrin type-B receptor 1 (EC 2.7.10.1))	EPHB1	Homo sapiens (Human)	545
B3VRR0	B3VRR0_HUMAN	unreviewed	Solute carrier family 6 member 4 (Fragment)	SLC6A4	Homo sapiens (Human)	42
B4DI81	B4DI81_HUMAN	unreviewed	Gap junction protein		Homo sapiens (Human)	361
E9PLT1	E9PLT1_HUMAN	unreviewed	Platelet glycoprotein 4	CD36	Homo sapiens (Human)	396
J3KPR9	J3KPR9_HUMAN	unreviewed	Transporter (Fragment)	SLC6A4	Homo sapiens (Human)	618
H3BMY5	H3BMY5_HUMAN	unreviewed	Transporter (Fragment)	SLC6A2	Homo sapiens (Human)	200
J3QLJ3	J3QLJ3_HUMAN	unreviewed	Plasmolipin (Fragment)	PLLP	Homo sapiens (Human)	91
E7EX47	E7EX47_HUMAN	unreviewed	Platelet glycoprotein 4 (Fragment)	CD36	Homo sapiens (Human)	203
B3VRS0	B3VRS0_HUMAN	unreviewed	Solute carrier family 6 member 4 (Fragment)	SLC6A4	Homo sapiens (Human)	45
Q71UK3	Q71UK3_HUMAN	unreviewed	P2X purinoceptor (Fragment)		Homo sapiens (Human)	150
E7ERZ9	E7ERZ9_HUMAN	unreviewed	Platelet glycoprotein 4 (Fragment)	CD36	Homo sapiens (Human)	143
Q6S991	Q6S991_HUMAN	unreviewed	Pituitary adenylate cyclase activating polypeptide 1 receptor type I Hop splice variant (Fragment)	ADCYAP1R1	Homo sapiens (Human)	114
E7EWI4	E7EWI4_HUMAN	unreviewed	Platelet glycoprotein 4 (Fragment)	CD36	Homo sapiens (Human)	148
Q71UM8	Q71UM8_HUMAN	unreviewed	Adenylyl cyclase (Fragment)		Homo sapiens (Human)	367
Q6PIW1	Q6PIW1_HUMAN	unreviewed	P2X purinoceptor	P2RX1	Homo sapiens (Human)	175
B3KVN0	B3KVN0_HUMAN	unreviewed	cDNA FLJ16785 fis, clone NT2RI2015342, highly similar to Solute carrier family 2, facilitated glucose transporter member 1		Homo sapiens (Human)	416
E7ES96	E7ES96_HUMAN	unreviewed	Presenilin-1	PSEN1	Homo sapiens (Human)	375
Q9BZN2	Q9BZN2_HUMAN	unreviewed	CD36 (Fragment)		Homo sapiens (Human)	30
Q6P2D3	Q6P2D3_HUMAN	unreviewed	Uncharacterized protein (Fragment)		Homo sapiens (Human)	557
E7EU05	E7EU05_HUMAN	unreviewed	Platelet glycoprotein 4 (Fragment)	CD36	Homo sapiens (Human)	463
Q59GX2	Q59GX2_HUMAN	unreviewed	Solute carrier family 2 (Facilitated glucose transporter), member 1 variant (Fragment)		Homo sapiens (Human)	517
E9PJX8	E9PJX8_HUMAN	unreviewed	Platelet glycoprotein 4 (Fragment)	CD36	Homo sapiens (Human)	65
B3VRQ5	B3VRQ5_HUMAN	unreviewed	Solute carrier family 6 member 4 (Fragment)	SLC6A4	Homo sapiens (Human)	37
B3VRR5	B3VRR5_HUMAN	unreviewed	Solute carrier family 6 member 4 (Fragment)	SLC6A4	Homo sapiens (Human)	34
B3VRS5	B3VRS5_HUMAN	unreviewed	Solute carrier family 6 member 4 (Fragment)	SLC6A4	Homo sapiens (Human)	46
B4DN50	B4DN50_HUMAN	unreviewed	Gap junction protein		Homo sapiens (Human)	366
Q6RKA2	Q6RKA2_HUMAN	unreviewed	Pituitary adenylate cyclase activating polypeptide 1 receptor type I HopII variant (Fragment)	ADCYAP1R1	Homo sapiens (Human)	113
G7N677	G7N677_MACMU	unreviewed	Low-density lipoprotein receptor-related protein 6	LRP6 EGK_03393	Macaca mulatta (Rhesus macaque)	1613
F7DM27	F7DM27_MACMU	unreviewed	Uncharacterized protein	LOC720099 EGK_12084	Macaca mulatta (Rhesus macaque)	984
F6VW12	F6VW12_MACMU	unreviewed	Angiopoietin-1 receptor (Uncharacterized protein)	TEK EGK_07642	Macaca mulatta (Rhesus macaque)	1124
D5IGC7	D5IGC7_CANFA	unreviewed	CD36 antigen (Uncharacterized protein)	CD36	Canis familiaris (Dog) (Canis lupus familiaris)	472
H2Q5G9	H2Q5G9_PANTR	unreviewed	Low density lipoprotein receptor-related protein 6 (Uncharacterized protein)	LRP6	Pan troglodytes (Chimpanzee)	1613
H2QUU6	H2QUU6_PANTR	unreviewed	CD36 molecule (Thrombospondin receptor) (Uncharacterized protein)	CD36	Pan troglodytes (Chimpanzee)	472
F7HP25	F7HP25_CALJA	unreviewed	Myelin and lymphocyte protein isoform a (Uncharacterized protein)	MAL	Callithrix jacchus (White-tufted-ear marmoset)	153
F7I9Q6	F7I9Q6_CALJA	unreviewed	Platelet glycoprotein 4 (Uncharacterized protein)	CD36	Callithrix jacchus (White-tufted-ear marmoset)	472
F7CGT7	F7CGT7_CALJA	unreviewed	Ephrin type-B receptor 1 (Uncharacterized protein)	EPHB1	Callithrix jacchus (White-tufted-ear marmoset)	984
Q2XPT7	Q2XPT7_CANFA	unreviewed	Uncharacterized protein (VEGFR2)	KDR	Canis familiaris (Dog) (Canis lupus familiaris)	1355
D2HEJ1	D2HEJ1_AILME	unreviewed	Uncharacterized protein (Fragment)	LOC100468919 PANDA_009217	Ailuropoda melanoleuca (Giant panda)	603
D2HQT0	D2HQT0_AILME	unreviewed	Uncharacterized protein (Fragment)	LRP6 PANDA_014280	Ailuropoda melanoleuca (Giant panda)	1463
G3QTG5	G3QTG5_GORGO	unreviewed	Uncharacterized protein	101124855	Gorilla gorilla gorilla (Lowland gorilla)	472
D2GWS8	D2GWS8_AILME	unreviewed	Uncharacterized protein (Fragment)	LOC100482729 PANDA_001292	Ailuropoda melanoleuca (Giant panda)	767
Q2HJI7	Q2HJI7_BOVIN	unreviewed	Mal, T-cell differentiation protein-like (Uncharacterized protein)	MALL	Bos taurus (Bovine)	152
I6LI22	I6LI22_MUSPF	unreviewed	CD4 (Uncharacterized protein)	CD4	Mustela putorius furo (European domestic ferret) (Mustela furo)	462
E7CXS0	E7CXS0_PIG	unreviewed	Low density lipoprotein receptor-related protein 8 (Uncharacterized protein)	ApoER2 LRP8	Sus scrofa (Pig)	957
H2PDE2	H2PDE2_PONAB	unreviewed	Uncharacterized protein	KDR	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	1356
F6SDB7	F6SDB7_MACMU	unreviewed	Uncharacterized protein	LRP8	Macaca mulatta (Rhesus macaque)	959
F7H8W1	F7H8W1_MACMU	unreviewed	Uncharacterized protein	SMO	Macaca mulatta (Rhesus macaque)	786
F7GZB0	F7GZB0_MACMU	unreviewed	Calcium-activated potassium channel subunit alpha-1	KCNMA1	Macaca mulatta (Rhesus macaque)	1237
F7GMT2	F7GMT2_MACMU	unreviewed	Uncharacterized protein	SCARB1	Macaca mulatta (Rhesus macaque)	552
F6WG11	F6WG11_MACMU	unreviewed	Uncharacterized protein	KCNA5	Macaca mulatta (Rhesus macaque)	605
F7HT59	F7HT59_MACMU	unreviewed	Uncharacterized protein (Fragment)		Macaca mulatta (Rhesus macaque)	2206
F6YCD5	F6YCD5_CALJA	unreviewed	Uncharacterized protein (Fragment)	KCNMA1	Callithrix jacchus (White-tufted-ear marmoset)	1223
H9FLU8	H9FLU8_MACMU	unreviewed	Smoothened homolog (Fragment)	SMO	Macaca mulatta (Rhesus macaque)	405
F6XN02	F6XN02_CALJA	unreviewed	Uncharacterized protein (Fragment)	TEK	Callithrix jacchus (White-tufted-ear marmoset)	1116
F6S8W0	F6S8W0_CALJA	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Callithrix jacchus (White-tufted-ear marmoset)	491
F7DCZ9	F7DCZ9_MACMU	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Macaca mulatta (Rhesus macaque)	1675
F6Y514	F6Y514_MACMU	unreviewed	Uncharacterized protein (Fragment)	LOC695843	Macaca mulatta (Rhesus macaque)	1594
F6QA32	F6QA32_CALJA	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Callithrix jacchus (White-tufted-ear marmoset)	2238
F7E313	F7E313_MACMU	unreviewed	Uncharacterized protein	KDR	Macaca mulatta (Rhesus macaque)	1356
F7FAE8	F7FAE8_MACMU	unreviewed	Uncharacterized protein	LOC695843	Macaca mulatta (Rhesus macaque)	1178
F7GPZ6	F7GPZ6_CALJA	unreviewed	Uncharacterized protein	SMO	Callithrix jacchus (White-tufted-ear marmoset)	787
F7B3D9	F7B3D9_CALJA	unreviewed	Uncharacterized protein (Fragment)	KCNA5	Callithrix jacchus (White-tufted-ear marmoset)	494
F7GRQ4	F7GRQ4_CALJA	unreviewed	Uncharacterized protein (Fragment)	CDH15	Callithrix jacchus (White-tufted-ear marmoset)	720
F7HRK0	F7HRK0_CALJA	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Callithrix jacchus (White-tufted-ear marmoset)	1053
F6TSL3	F6TSL3_MACMU	unreviewed	Uncharacterized protein	MAL	Macaca mulatta (Rhesus macaque)	130
F7FK37	F7FK37_CALJA	unreviewed	Uncharacterized protein	CD36	Callithrix jacchus (White-tufted-ear marmoset)	396
F6X7H6	F6X7H6_CALJA	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Callithrix jacchus (White-tufted-ear marmoset)	2027
F7I8C9	F7I8C9_CALJA	unreviewed	Uncharacterized protein	LRP8	Callithrix jacchus (White-tufted-ear marmoset)	958
F6Q9W8	F6Q9W8_MACMU	unreviewed	Uncharacterized protein (Fragment)	CDH15	Macaca mulatta (Rhesus macaque)	759
F6UWR3	F6UWR3_MACMU	unreviewed	Uncharacterized protein	MALL	Macaca mulatta (Rhesus macaque)	152
F7IGV5	F7IGV5_CALJA	unreviewed	Uncharacterized protein	LRP6	Callithrix jacchus (White-tufted-ear marmoset)	1615
F6ZTV3	F6ZTV3_CALJA	unreviewed	Uncharacterized protein	KDR	Callithrix jacchus (White-tufted-ear marmoset)	1356
F6XGD3	F6XGD3_MACMU	unreviewed	T-cell surface glycoprotein CD4	CD4	Macaca mulatta (Rhesus macaque)	458
G7NAM1	G7NAM1_MACMU	unreviewed	Putative uncharacterized protein	EGK_05559	Macaca mulatta (Rhesus macaque)	153
F7A6Z0	F7A6Z0_CALJA	unreviewed	Uncharacterized protein (Fragment)	MALL	Callithrix jacchus (White-tufted-ear marmoset)	117
G9K6Q5	G9K6Q5_MUSPF	unreviewed	Potassium voltage-gated channel, shaker-related subfamily, member 5 (Fragment)		Mustela putorius furo (European domestic ferret) (Mustela furo)	104
M1EIM5	M1EIM5_MUSPF	unreviewed	Cadherin 15, M-cadherin (Fragment)		Mustela putorius furo (European domestic ferret) (Mustela furo)	369
M3XXK4	M3XXK4_MUSPF	unreviewed	Uncharacterized protein	KCNMA1	Mustela putorius furo (European domestic ferret) (Mustela furo)	1020
G9K9A5	G9K9A5_MUSPF	unreviewed	Mal, T-cell differentiation protein-like protein (Fragment)		Mustela putorius furo (European domestic ferret) (Mustela furo)	152
G9KMJ3	G9KMJ3_MUSPF	unreviewed	Scavenger receptor class B, member 1 (Fragment)		Mustela putorius furo (European domestic ferret) (Mustela furo)	425
M3Z3L3	M3Z3L3_MUSPF	unreviewed	Uncharacterized protein	CD36	Mustela putorius furo (European domestic ferret) (Mustela furo)	472
M3Y1D3	M3Y1D3_MUSPF	unreviewed	Uncharacterized protein	KDR	Mustela putorius furo (European domestic ferret) (Mustela furo)	1355
M3Y885	M3Y885_MUSPF	unreviewed	Uncharacterized protein	CDH15	Mustela putorius furo (European domestic ferret) (Mustela furo)	785
G9KQ91	G9KQ91_MUSPF	unreviewed	Smoothened-like protein (Fragment)		Mustela putorius furo (European domestic ferret) (Mustela furo)	123
M1EM29	M1EM29_MUSPF	unreviewed	CD36 molecule (Fragment)		Mustela putorius furo (European domestic ferret) (Mustela furo)	468
M3YD92	M3YD92_MUSPF	unreviewed	Uncharacterized protein	EPHB1	Mustela putorius furo (European domestic ferret) (Mustela furo)	984
M3YK07	M3YK07_MUSPF	unreviewed	Uncharacterized protein	LRP6	Mustela putorius furo (European domestic ferret) (Mustela furo)	1462
M3Y4K5	M3Y4K5_MUSPF	unreviewed	Uncharacterized protein (Fragment)	LRP8	Mustela putorius furo (European domestic ferret) (Mustela furo)	924
M3YAM5	M3YAM5_MUSPF	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	INSR	Mustela putorius furo (European domestic ferret) (Mustela furo)	1352
M1EGU6	M1EGU6_MUSPF	unreviewed	CD4 molecule (Fragment)		Mustela putorius furo (European domestic ferret) (Mustela furo)	460
M3YCZ3	M3YCZ3_MUSPF	unreviewed	Uncharacterized protein	MALL	Mustela putorius furo (European domestic ferret) (Mustela furo)	153
M3Z2Z8	M3Z2Z8_MUSPF	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Mustela putorius furo (European domestic ferret) (Mustela furo)	1479
M3Y3D4	M3Y3D4_MUSPF	unreviewed	Uncharacterized protein	SMO	Mustela putorius furo (European domestic ferret) (Mustela furo)	790
M3YCY7	M3YCY7_MUSPF	unreviewed	Uncharacterized protein	MAL	Mustela putorius furo (European domestic ferret) (Mustela furo)	153
M3YWW8	M3YWW8_MUSPF	unreviewed	Uncharacterized protein	TEK	Mustela putorius furo (European domestic ferret) (Mustela furo)	1124
M3YWH2	M3YWH2_MUSPF	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Mustela putorius furo (European domestic ferret) (Mustela furo)	2143
M1EGS8	M1EGS8_MUSPF	unreviewed	Calcium channel, voltage-dependent, T type, alpha 1H subunit (Fragment)		Mustela putorius furo (European domestic ferret) (Mustela furo)	437
M3XQP9	M3XQP9_MUSPF	unreviewed	Uncharacterized protein	SCARB1	Mustela putorius furo (European domestic ferret) (Mustela furo)	509
G9K9A3	G9K9A3_MUSPF	unreviewed	Mal, T-cell differentiation protein (Fragment)		Mustela putorius furo (European domestic ferret) (Mustela furo)	152
F1MV64	F1MV64_BOVIN	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Bos taurus (Bovine)	1382
F6PYA5	F6PYA5_BOVIN	unreviewed	Uncharacterized protein	LRP8	Bos taurus (Bovine)	807
F1N5T3	F1N5T3_BOVIN	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Bos taurus (Bovine)	2061
F1MII5	F1MII5_BOVIN	unreviewed	Uncharacterized protein	EPHB1	Bos taurus (Bovine)	953
F1MTJ1	F1MTJ1_BOVIN	unreviewed	Uncharacterized protein	KCNA5	Bos taurus (Bovine)	598
F1MJK4	F1MJK4_BOVIN	unreviewed	Uncharacterized protein	CD4	Bos taurus (Bovine)	455
Q0IIL9	Q0IIL9_BOVIN	unreviewed	TEK tyrosine kinase, endothelial	TEK	Bos taurus (Bovine)	1124
F1N6T7	F1N6T7_BOVIN	unreviewed	Myelin and lymphocyte protein	MAL	Bos taurus (Bovine)	153
F1MWF1	F1MWF1_BOVIN	unreviewed	Uncharacterized protein	KDR	Bos taurus (Bovine)	1356
F1MDE1	F1MDE1_BOVIN	unreviewed	Uncharacterized protein (Fragment)	LRP6	Bos taurus (Bovine)	1604
F1MQV2	F1MQV2_BOVIN	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Bos taurus (Bovine)	2258
E1BE57	E1BE57_BOVIN	unreviewed	Uncharacterized protein	SMO	Bos taurus (Bovine)	780
F7EG19	F7EG19_ORNAN	unreviewed	Uncharacterized protein (Fragment)	KCNA5	Ornithorhynchus anatinus (Duckbill platypus)	258
F6U3B1	F6U3B1_ORNAN	unreviewed	Uncharacterized protein	KDR	Ornithorhynchus anatinus (Duckbill platypus)	1361
F7A3X8	F7A3X8_ORNAN	unreviewed	Uncharacterized protein (Fragment)	SMO	Ornithorhynchus anatinus (Duckbill platypus)	677
F7DDU4	F7DDU4_ORNAN	unreviewed	Uncharacterized protein	MAL	Ornithorhynchus anatinus (Duckbill platypus)	272
F7CYR5	F7CYR5_ORNAN	unreviewed	Uncharacterized protein (Fragment)	LRP8	Ornithorhynchus anatinus (Duckbill platypus)	301
F6TYK1	F6TYK1_ORNAN	unreviewed	Uncharacterized protein	MALL	Ornithorhynchus anatinus (Duckbill platypus)	159
F7EVG8	F7EVG8_ORNAN	unreviewed	Uncharacterized protein (Fragment)	INSR	Ornithorhynchus anatinus (Duckbill platypus)	1063
F7FSF4	F7FSF4_ORNAN	unreviewed	Uncharacterized protein	CD36	Ornithorhynchus anatinus (Duckbill platypus)	473
F7CQF2	F7CQF2_ORNAN	unreviewed	Uncharacterized protein	LRP6	Ornithorhynchus anatinus (Duckbill platypus)	1462
F7CSV8	F7CSV8_ORNAN	unreviewed	Uncharacterized protein (Fragment)	CDH15	Ornithorhynchus anatinus (Duckbill platypus)	771
F7F3F3	F7F3F3_ORNAN	unreviewed	Uncharacterized protein	SCARB1	Ornithorhynchus anatinus (Duckbill platypus)	509
H0XJ31	H0XJ31_OTOGA	unreviewed	Uncharacterized protein	KCNA5	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	605
H0XS84	H0XS84_OTOGA	unreviewed	Uncharacterized protein	CDH15	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	785
H0X802	H0X802_OTOGA	unreviewed	Uncharacterized protein	CACNA1H	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	2323
H0XG18	H0XG18_OTOGA	unreviewed	Uncharacterized protein (Fragment)	TEK	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	1114
H0X9F8	H0X9F8_OTOGA	unreviewed	Uncharacterized protein	KDR	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	1358
H0Y0P9	H0Y0P9_OTOGA	unreviewed	Uncharacterized protein	MALL	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	152
H0WNY1	H0WNY1_OTOGA	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	468
H0XFF5	H0XFF5_OTOGA	unreviewed	Uncharacterized protein	CD36	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	472
H0WWX8	H0WWX8_OTOGA	unreviewed	Uncharacterized protein (Fragment)	LRP6	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	1615
H0XAK0	H0XAK0_OTOGA	unreviewed	Uncharacterized protein	MAL	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	153
H0WLU7	H0WLU7_OTOGA	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	INSR	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	1366
H0X8L0	H0X8L0_OTOGA	unreviewed	Uncharacterized protein	EPHB1	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	962
H0X9M1	H0X9M1_OTOGA	unreviewed	Uncharacterized protein	SMO	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	786
H0X8V9	H0X8V9_OTOGA	unreviewed	Uncharacterized protein (Fragment)	LRP8	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	886
H0X3R3	H0X3R3_OTOGA	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	2005
H2NG70	H2NG70_PONAB	unreviewed	Uncharacterized protein	KCNA5	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	602
H2N7C5	H2N7C5_PONAB	unreviewed	Uncharacterized protein	LRP8	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	955
H2NX99	H2NX99_PONAB	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	INSR	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	1305
H2PNH3	H2PNH3_PONAB	unreviewed	Uncharacterized protein	SMO	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	789
K7EUC9	K7EUC9_PONAB	unreviewed	Uncharacterized protein	LRP6	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	1000
H2PN18	H2PN18_PONAB	unreviewed	Uncharacterized protein	CD36	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	472
H2NJ33	H2NJ33_PONAB	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	471
H2NPN4	H2NPN4_PONAB	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	2011
H2P5D7	H2P5D7_PONAB	unreviewed	Uncharacterized protein	MALL	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	152
H2NRT5	H2NRT5_PONAB	unreviewed	Uncharacterized protein	CDH15	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	676
H2P529	H2P529_PONAB	unreviewed	Uncharacterized protein	MAL	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	153
H2NG39	H2NG39_PONAB	unreviewed	Uncharacterized protein	CACNA1C	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	2160
H2PBH8	H2PBH8_PONAB	unreviewed	Uncharacterized protein (Fragment)	EPHB1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	1057
H2Q594	H2Q594_PANTR	unreviewed	Uncharacterized protein	KCNA5	Pan troglodytes (Chimpanzee)	602
H2QBR2	H2QBR2_PANTR	unreviewed	Uncharacterized protein (Fragment)	CDH15	Pan troglodytes (Chimpanzee)	694
H2QX37	H2QX37_PANTR	unreviewed	Uncharacterized protein	TEK	Pan troglodytes (Chimpanzee)	1123
H2Q765	H2Q765_PANTR	unreviewed	Uncharacterized protein	SCARB1	Pan troglodytes (Chimpanzee)	552
H2Q573	H2Q573_PANTR	unreviewed	Uncharacterized protein	CACNA1C	Pan troglodytes (Chimpanzee)	2186
H2RB07	H2RB07_PANTR	unreviewed	T-cell surface glycoprotein CD4	CD4	Pan troglodytes (Chimpanzee)	458
H2QIJ1	H2QIJ1_PANTR	unreviewed	Uncharacterized protein	MALL	Pan troglodytes (Chimpanzee)	153
H2QF61	H2QF61_PANTR	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Pan troglodytes (Chimpanzee)	1374
H2QVC7	H2QVC7_PANTR	unreviewed	Uncharacterized protein	SMO	Pan troglodytes (Chimpanzee)	786
H2QPH6	H2QPH6_PANTR	unreviewed	Uncharacterized protein	KDR	Pan troglodytes (Chimpanzee)	1356
H2RC21	H2RC21_PANTR	unreviewed	Uncharacterized protein	EPHB1	Pan troglodytes (Chimpanzee)	984
H2PZ23	H2PZ23_PANTR	unreviewed	Uncharacterized protein	LRP8	Pan troglodytes (Chimpanzee)	960
H2QIB8	H2QIB8_PANTR	unreviewed	Uncharacterized protein	MAL	Pan troglodytes (Chimpanzee)	153
M3W870	M3W870_FELCA	unreviewed	Uncharacterized protein (Fragment)	KCNMA1	Felis catus (Cat) (Felis silvestris catus)	1098
M3W4Z5	M3W4Z5_FELCA	unreviewed	Uncharacterized protein (Fragment)	LRP8	Felis catus (Cat) (Felis silvestris catus)	889
M3WUZ0	M3WUZ0_FELCA	unreviewed	Uncharacterized protein	CD36	Felis catus (Cat) (Felis silvestris catus)	472
M3VTZ9	M3VTZ9_FELCA	unreviewed	Uncharacterized protein (Fragment)	LRP6	Felis catus (Cat) (Felis silvestris catus)	1613
M3W1W4	M3W1W4_FELCA	unreviewed	Uncharacterized protein	CD4	Felis catus (Cat) (Felis silvestris catus)	474
M3WP54	M3WP54_FELCA	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Felis catus (Cat) (Felis silvestris catus)	1743
M3VZL0	M3VZL0_FELCA	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Felis catus (Cat) (Felis silvestris catus)	1352
M3WB98	M3WB98_FELCA	unreviewed	Uncharacterized protein	MAL	Felis catus (Cat) (Felis silvestris catus)	153
M3VUZ0	M3VUZ0_FELCA	unreviewed	Uncharacterized protein	EPHB1	Felis catus (Cat) (Felis silvestris catus)	962
M3XCD5	M3XCD5_FELCA	unreviewed	Uncharacterized protein	MALL	Felis catus (Cat) (Felis silvestris catus)	153
M3W1R7	M3W1R7_FELCA	unreviewed	Uncharacterized protein	CDH15	Felis catus (Cat) (Felis silvestris catus)	766
M3WKY6	M3WKY6_FELCA	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Felis catus (Cat) (Felis silvestris catus)	520
M3W9S8	M3W9S8_FELCA	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Felis catus (Cat) (Felis silvestris catus)	2057
M3X412	M3X412_FELCA	unreviewed	Uncharacterized protein (Fragment)	TEK	Felis catus (Cat) (Felis silvestris catus)	1128
M3WBW2	M3WBW2_FELCA	unreviewed	Uncharacterized protein (Fragment)	KDR	Felis catus (Cat) (Felis silvestris catus)	1449
F7EBU3	F7EBU3_MONDO	unreviewed	Uncharacterized protein	KCNA5	Monodelphis domestica (Gray short-tailed opossum)	609
A6MAP0	A6MAP0_MONDO	unreviewed	CD4		Monodelphis domestica (Gray short-tailed opossum)	461
